T	15	0	0.227151	0.428877	-0	0.252688	0.24552	1.0292	1.0292
T	36	0	0.227151	0.428877	-0	0.252688	0.24552	1.0292	1.0292
T	45	0	0.227151	0.428877	-0	0.252688	0.24552	1.0292	1.0292
T	5	0	0.227151	0.428877	-0	0.252688	0.24552	1.0292	1.0292
V	48	0	-0.397515	0.428877	-0	0.741935	0.75448	0.983373	0.983373
A	46	0	0.21198	0.423604	-0	0.236559	0.230018	1.02844	1.02844
A	57	0	0.21198	0.423604	-0	0.236559	0.230018	1.02844	1.02844
B	2	0	-0.386209	0.423604	-0	0.758065	0.769982	0.984522	0.984522
B	21	0	-0.386209	0.423604	-0	0.758065	0.769982	0.984522	0.984522
B	39	0	-0.386209	0.423604	-0	0.758065	0.769982	0.984522	0.984522
S	31	0	-0.374398	0.418684	-0	0.510753	0.524462	0.97386	0.97386
S	58	0	-0.374398	0.418684	-0	0.510753	0.524462	0.97386	0.97386
W	13	0	0.227576	0.418684	-0	0.483871	0.475538	1.01752	1.01752
W	39	0	0.227576	0.418684	-0	0.483871	0.475538	1.01752	1.01752
W	46	0	0.227576	0.418684	-0	0.483871	0.475538	1.01752	1.01752
H	23	0	0.218893	0.413663	-0	0.752688	0.745699	1.00937	1.00937
H	27	0	0.218893	0.413663	-0	0.752688	0.745699	1.00937	1.00937
S	16	0	0.212893	0.411403	-0	0.532258	0.524462	1.01486	1.01486
S	42	0	0.212893	0.411403	-0	0.532258	0.524462	1.01486	1.01486
W	11	0	-0.359716	0.411403	-0	0.462366	0.475538	0.972301	0.972301
W	27	0	-0.359716	0.411403	-0	0.462366	0.475538	0.972301	0.972301
C	17	0	-0.371536	0.408022	-0	0.258065	0.270161	0.955224	0.955224
C	32	0	-0.371536	0.408022	-0	0.258065	0.270161	0.955224	0.955224
C	37	0	-0.371536	0.408022	-0	0.258065	0.270161	0.955224	0.955224
C	57	0	-0.371536	0.408022	-0	0.258065	0.270161	0.955224	0.955224
D	19	0	0.206409	0.408022	-0	0.736559	0.729839	1.00921	1.00921
D	40	0	0.206409	0.408022	-0	0.736559	0.729839	1.00921	1.00921
D	42	0	0.206409	0.408022	-0	0.736559	0.729839	1.00921	1.00921
R	10	0	-0.305665	0.388838	-0	0.473118	0.484319	0.976873	0.976873
R	29	0	-0.305665	0.388838	-0	0.473118	0.484319	0.976873	0.976873
K	15	0	0.151535	0.386075	-0	0.505376	0.499821	1.01112	1.01112
K	57	0	0.151535	0.386075	-0	0.505376	0.499821	1.01112	1.01112
M	14	0	-0.298182	0.386075	-0	0.489247	0.500179	0.978144	0.978144
M	39	0	-0.298182	0.386075	-0	0.489247	0.500179	0.978144	0.978144
C	16	0	0.123845	0.38348	-0	0.274194	0.270161	1.01493	1.01493
D	44	0	-0.288973	0.38348	-0	0.72043	0.729839	0.987109	0.987109
D	56	0	-0.288973	0.38348	-0	0.72043	0.729839	0.987109	0.987109
D	59	0	-0.288973	0.38348	-0	0.72043	0.729839	0.987109	0.987109
G	16	0	0.117865	0.382157	-0	0.258065	0.254301	1.0148	1.0148
G	3	0	0.117865	0.382157	-0	0.258065	0.254301	1.0148	1.0148
G	51	0	0.117865	0.382157	-0	0.258065	0.254301	1.0148	1.0148
H	12	0	-0.286244	0.382157	-0	0.736559	0.745699	0.987743	0.987743
H	17	0	-0.286244	0.382157	-0	0.736559	0.745699	0.987743	0.987743
H	24	0	-0.286244	0.382157	-0	0.736559	0.745699	0.987743	0.987743
H	52	0	-0.286244	0.382157	-0	0.736559	0.745699	0.987743	0.987743
H	56	0	-0.286244	0.382157	-0	0.736559	0.745699	0.987743	0.987743
H	9	0	-0.286244	0.382157	-0	0.736559	0.745699	0.987743	0.987743
K	12	0	-0.288406	0.382066	-0	0.489247	0.499821	0.978845	0.978845
K	56	0	-0.288406	0.382066	-0	0.489247	0.499821	0.978845	0.978845
K	59	0	-0.288406	0.382066	-0	0.489247	0.499821	0.978845	0.978845
M	23	0	0.141759	0.382066	-0	0.505376	0.500179	1.01039	1.01039
M	3	0	0.141759	0.382066	-0	0.505376	0.500179	1.01039	1.01039
M	52	0	0.141759	0.382066	-0	0.505376	0.500179	1.01039	1.01039
M	6	0	0.141759	0.382066	-0	0.505376	0.500179	1.01039	1.01039
A	13	0	-0.31071	0.379427	-0	0.22043	0.230018	0.958317	0.958317
A	18	0	-0.31071	0.379427	-0	0.22043	0.230018	0.958317	0.958317
A	40	0	-0.31071	0.379427	-0	0.22043	0.230018	0.958317	0.958317
A	45	0	-0.31071	0.379427	-0	0.22043	0.230018	0.958317	0.958317
R	55	0	0.134493	0.379427	-0	0.489247	0.484319	1.01018	1.01018
R	6	0	0.134493	0.379427	-0	0.489247	0.484319	1.01018	1.01018
Y	56	0	-0.281212	0.379427	-0	0.505376	0.515681	0.980017	0.980017
T	24	0	-0.283939	0.369846	-0	0.236559	0.24552	0.963504	0.963504
T	3	0	-0.283939	0.369846	-0	0.236559	0.24552	0.963504	0.963504
T	32	0	-0.283939	0.369846	-0	0.236559	0.24552	0.963504	0.963504
T	34	0	-0.283939	0.369846	-0	0.236559	0.24552	0.963504	0.963504
V	38	0	0.113576	0.369846	-0	0.758065	0.75448	1.00475	1.00475
V	39	0	0.113576	0.369846	-0	0.758065	0.75448	1.00475	1.00475
T	23	0	0.0567878	0.358543	-0	0.247312	0.24552	1.0073	1.0073
T	46	0	0.0567878	0.358543	-0	0.247312	0.24552	1.0073	1.0073
T	50	0	0.0567878	0.358543	-0	0.247312	0.24552	1.0073	1.0073
V	15	0	-0.227151	0.358543	-0	0.747312	0.75448	0.990499	0.990499
V	36	0	-0.227151	0.358543	-0	0.747312	0.75448	0.990499	0.990499
V	45	0	-0.227151	0.358543	-0	0.747312	0.75448	0.990499	0.990499
V	5	0	-0.227151	0.358543	-0	0.747312	0.75448	0.990499	0.990499
S	13	0	-0.227576	0.358223	-0	0.516129	0.524462	0.984111	0.984111
S	39	0	-0.227576	0.358223	-0	0.516129	0.524462	0.984111	0.984111
S	46	0	-0.227576	0.358223	-0	0.516129	0.524462	0.984111	0.984111
W	17	0	0.0807526	0.358223	-0	0.478495	0.475538	1.00622	1.00622
W	55	0	0.0807526	0.358223	-0	0.478495	0.475538	1.00622	1.00622
A	1	0	0.0377498	0.352398	-0	0.231183	0.230018	1.00506	1.00506
A	11	0	0.0377498	0.352398	-0	0.231183	0.230018	1.00506	1.00506
A	56	0	0.0377498	0.352398	-0	0.231183	0.230018	1.00506	1.00506
A	59	0	0.0377498	0.352398	-0	0.231183	0.230018	1.00506	1.00506
B	46	0	-0.21198	0.352398	-0	0.763441	0.769982	0.991505	0.991505
B	57	0	-0.21198	0.352398	-0	0.763441	0.769982	0.991505	0.991505
S	14	0	0.0660703	0.351616	-0	0.526882	0.524462	1.00461	1.00461
S	45	0	0.0660703	0.351616	-0	0.526882	0.524462	1.00461	1.00461
S	49	0	0.0660703	0.351616	-0	0.526882	0.524462	1.00461	1.00461
W	16	0	-0.212893	0.351616	-0	0.467742	0.475538	0.983607	0.983607
W	42	0	-0.212893	0.351616	-0	0.467742	0.475538	0.983607	0.983607
G	23	0	-0.218893	0.345023	-0	0.247312	0.254301	0.972516	0.972516
G	27	0	-0.218893	0.345023	-0	0.247312	0.254301	0.972516	0.972516
H	11	0	0.0505137	0.345023	-0	0.747312	0.745699	1.00216	1.00216
H	15	0	0.0505137	0.345023	-0	0.747312	0.745699	1.00216	1.00216
C	19	0	-0.206409	0.341322	-0	0.263441	0.270161	0.975124	0.975124
C	40	0	-0.206409	0.341322	-0	0.263441	0.270161	0.975124	0.975124
C	42	0	-0.206409	0.341322	-0	0.263441	0.270161	0.975124	0.975124
D	53	0	0.0412818	0.341322	-0	0.731183	0.729839	1.00184	1.00184
Y	11	0	0.0122266	0.331413	-0	0.516129	0.515681	1.00087	1.00087
Y	7	0	0.0122266	0.331413	-0	0.516129	0.515681	1.00087	1.00087
K	24	0	0.00488824	0.328975	-0	0.5	0.499821	1.00036	1.00036
K	58	0	0.00488824	0.328975	-0	0.5	0.499821	1.00036	1.00036
M	15	0	-0.151535	0.328975	-0	0.494624	0.500179	0.988893	0.988893
M	57	0	-0.151535	0.328975	-0	0.494624	0.500179	0.988893	0.988893
K	23	0	-0.141759	0.325382	-0	0.494624	0.499821	0.989602	0.989602
K	3	0	-0.141759	0.325382	-0	0.494624	0.499821	0.989602	0.989602
K	52	0	-0.141759	0.325382	-0	0.494624	0.499821	0.989602	0.989602
K	6	0	-0.141759	0.325382	-0	0.494624	0.499821	0.989602	0.989602
M	24	0	-0.00488824	0.325382	-0	0.5	0.500179	0.999642	0.999642
M	58	0	-0.00488824	0.325382	-0	0.5	0.500179	0.999642	0.999642
R	11	0	-0.0122266	0.323002	-0	0.483871	0.484319	0.999075	0.999075
R	7	0	-0.0122266	0.323002	-0	0.483871	0.484319	0.999075	0.999075
Y	55	0	-0.134493	0.323002	-0	0.510753	0.515681	0.990443	0.990443
Y	6	0	-0.134493	0.323002	-0	0.510753	0.515681	0.990443	0.990443
C	53	0	-0.0412818	0.32012	-0	0.268817	0.270161	0.995025	0.995025
D	16	0	-0.123845	0.32012	-0	0.725806	0.729839	0.994475	0.994475
G	11	0	-0.0505137	0.317793	-0	0.252688	0.254301	0.993657	0.993657
G	15	0	-0.0505137	0.317793	-0	0.252688	0.254301	0.993657	0.993657
H	16	0	-0.117865	0.317793	-0	0.741935	0.745699	0.994953	0.994953
H	3	0	-0.117865	0.317793	-0	0.741935	0.745699	0.994953	0.994953
H	51	0	-0.117865	0.317793	-0	0.741935	0.745699	0.994953	0.994953
B	1	0	-0.0377498	0.312842	-0	0.768817	0.769982	0.998487	0.998487
B	11	0	-0.0377498	0.312842	-0	0.768817	0.769982	0.998487	0.998487
B	56	0	-0.0377498	0.312842	-0	0.768817	0.769982	0.998487	0.998487
B	59	0	-0.0377498	0.312842	-0	0.768817	0.769982	0.998487	0.998487
T	38	0	-0.113576	0.305869	-0	0.241935	0.24552	0.985401	0.985401
T	39	0	-0.113576	0.305869	-0	0.241935	0.24552	0.985401	0.985401
V	23	0	-0.0567878	0.305869	-0	0.752688	0.75448	0.997625	0.997625
V	46	0	-0.0567878	0.305869	-0	0.752688	0.75448	0.997625	0.997625
V	50	0	-0.0567878	0.305869	-0	0.752688	0.75448	0.997625	0.997625
S	17	0	-0.0807526	0.303999	-0	0.521505	0.524462	0.994362	0.994362
S	55	0	-0.0807526	0.303999	-0	0.521505	0.524462	0.994362	0.994362
W	14	0	-0.0660703	0.303999	-0	0.473118	0.475538	0.994912	0.994912
W	45	0	-0.0660703	0.303999	-0	0.473118	0.475538	0.994912	0.994912
W	49	0	-0.0660703	0.303999	-0	0.473118	0.475538	0.994912	0.994912
